ID,ReviewRating,ProfilePhoto,Tokens,Characters,Paragraphs,Sentences,Sentences per Paragraph,Tokens per Sentence,Characters per Token,Passive Sentences,Review Polarity,Title Depth,Title Polarity,SimilarWords,HardToSpellWords,Nouns,Verbs,Adverbs,Adjectives,NetLingo,Smileys,Hash,SpellMistakes%,StopWords%,SMOG,FLESCH_READING,FLESCH_KINCAID,ARI,COLEMAN_LIAU,GUNNING_FOG,SMOG_INDEX,COMPLEXWORDS,SYLLABLES,AboutDisclosure,BadgeCount,MemberSince,PastRatings,AveragPastRatings,Past Reviews,HelpfulVotes,TotalVotes,Label
6383,10,1,97,399,1,3,3,32.3,4,61.5,-0.096945139,2,0,23.07692308,0.961538462,0.006814268,0.004336352,0.00557531,0.002477916,0.010562304,0.172888234,0.010006393,0.961538462,65.38461538,11.855,62.487,12.411,13.69,8.318,15.2,11.367,7,126,1,2,0,0,0,0,360,702,Low
6831,0,1,348,1.676,2,21,10.5,16.5,4.6,61.8,-2.460473489,2,0,33.17073171,1.951219512,0.028432797,0.006799147,0.02163365,0.02163365,0.010538284,0.173049724,0.009983638,4.146341463,46.34146341,11.766,62.466,8.794,8.188,9.549,12,11.281,48,539,1,2,0,0,0,0,27,44,High
6384,10,1,216,979,3,12,4,18,4.4,63.6,4.231971332,3,0.482208448,34.55284553,6.504065041,0.023456211,0.003703612,0.005555418,0.008024493,0.010523925,0.172813931,0.009970035,7.317073171,48.37398374,11.39,65.253,9.081,8.659,8.435,11.6,10.92,23,313,1,2,0,0,0,0,341,672,Low
1941,1,1,111,574,6,13,2.1,8,4.8,62.8,0.534682905,5,0.022727273,34.04255319,2.127659574,0.010486189,0.001850504,0.002467339,0.003701008,0.010515713,0.172679072,0.009962254,6.382978723,31.20567376,8.618,68.27,5.839,4.681,8.562,7.2,8.262,12,169,1,2,0,0,0,0,30,53,Low
50,5,1,142,660,1,12,12,11.8,4.5,75,-1.903459866,7,0.050208025,33.13253012,3.614457831,0.013558069,0.001848828,0.003081379,0.006779034,0.01050606,0.17252057,0.00995311,3.012048193,43.97590361,9.516,76.997,5.563,5.073,7.683,8.8,9.124,15,204,1,2,0,0,0,0,9,13,High
6601,1,1,54,230,1,8,8,6.7,4,90.3,-0.564121148,6,-0.629155562,29.85074627,1.492537313,0.003696379,0.000616063,0.002464253,0.002464253,0.01050217,0.172456679,0.009949424,2.985074627,40.29850746,5.985,92.184,2.109,0.505,3.332,3.6,5.739,2,70,1,2,0,0,0,0,50,97,Low
719,10,1,313,1.405,4,11,2.7,28.4,4.3,55.7,3.584643253,11,0,36.02305476,3.458213256,0.02766847,0.010452533,0.009222823,0.012297098,0.010482065,0.172126535,0.009930377,1.152737752,47.26224784,13.747,56.772,12.59,13.204,8.265,16,13.18,38,457,1,2,0,0,0,0,3,4,High
758,10,1,335,1.425,6,17,2.8,19.7,4.1,73.4,-0.125275617,8,0.499087591,29.39632546,1.57480315,0.020860687,0.011043893,0.018406489,0.010430344,0.010460078,0.171765496,0.009909548,4.98687664,53.2808399,10.355,71.659,8.962,8.795,6.657,11.2,9.928,24,455,1,2,0,0,0,0,3,4,High
2963,0,0,895,4.084,7,43,6.1,20.8,4.4,63.3,1.796423297,16,0.826130967,31.06893107,2.497502498,0.063455648,0.023795868,0.043320683,0.046371435,0.010402751,0.171919143,0.009855238,4.995004995,52.64735265,11.255,64.295,9.543,9.674,8.879,12,10.791,87,1301,0,3,10,0,0,23,4,6,High
4527,8,0,138,686,3,7,2.3,19.7,4.8,55.6,-1.468107892,6,0,40.76433121,3.821656051,0.010973402,0.005486701,0.006096334,0.004877067,0.010393816,0.171771489,0.009846773,6.369426752,38.21656051,13.257,55.59,10.51,10.788,10.896,14,12.71,22,218,0,3,10,0,0,23,4,6,High
4966,3,0,569,2.99,4,28,7,20.3,5,47.7,-1.744428846,6,-0.208333333,42.60869565,2.753623188,0.058918929,0.009718586,0.019437172,0.032192817,0.010354731,0.176575418,0.009809745,9.275362319,38.26086957,13.145,50.678,11.785,11.752,10.616,14,12.603,83,958,0,3,10,0,0,23,77,152,Low
4979,1,0,58,235,1,5,5,11.6,3.9,72.5,0.791954372,3,0,24.63768116,1.449275362,0.004857493,0.001214373,0.00546468,0.00364312,0.010350839,0.176509043,0.009806058,0,52.17391304,8.842,80.146,5.012,1.793,3.863,7.6,8.477,5,80,0,3,10,0,0,23,91,180,Low
5747,0,0,300,1.377,5,15,3,18.8,4.4,68.7,-1.67328271,5,0.63376322,38.19241983,1.457725948,0.034545664,0.004848514,0.006666707,0.010909157,0.010331533,0.176723599,0.009787769,3.206997085,44.3148688,11.208,67.193,9.811,10.427,8.128,12.4,10.746,26,423,0,3,10,0,0,23,2,3,High
646,8,0,126,615,1,9,9,14,4.6,66.3,0.470107145,3,0,34.45945946,4.054054054,0.015139954,0.003027991,0.006055981,0.005450383,0.010323226,0.176581491,0.009779898,1.351351351,47.2972973,15.903,37.3,18.574,21.395,11.285,21.2,15.247,15,190,0,2,1.9,221,9.945702,0,1,2,Low
662,10,0,114,543,1,10,10,11.4,4.6,70.5,0.449175693,9,-0.166666667,44.09448819,0.787401575,0.012708787,0.001815541,0.003631082,0.005446623,0.010316107,0.176459729,0.009773154,7.086614173,39.37007874,9.121,67.622,6.66,6.167,9.583,8,8.745,11,172,0,2,1.9,221,9.945702,0,1,2,Low
704,9,0,123,526,1,10,10,12.3,4.1,76,0.157986423,7,0.201363636,35.41666667,2.777777778,0.008465864,0.004837637,0.004232932,0.006651751,0.010308048,0.176321872,0.009765519,4.166666667,45.13888889,8.549,78.318,5.54,3.385,5.166,7.2,8.196,9,176,0,2,1.9,221,9.945702,0,1,2,Low
711,10,0,242,1.114,6,15,2.5,16.1,4.4,62.5,0.346202613,7,0.017070858,34.67153285,3.649635036,0.017510068,0.003018977,0.007245545,0.009056932,0.010292747,0.176060153,0.009751024,4.379562044,45.98540146,11.342,63.529,8.456,7.307,8.924,11.2,10.874,31,367,0,2,1.9,221,9.945702,0,1,2,Low
759,10,0,297,1.508,3,12,4,24.7,4.9,43.5,-1.22167221,4,0,39.35860058,2.915451895,0.033751002,0.003616179,0.00843775,0.014464715,0.010273658,0.176274339,0.009732939,6.413994169,44.3148688,14.79,42.53,13.559,13.989,11.809,16.4,14.18,50,494,0,2,1.9,221,9.945702,0,1,2,Low
759,0,1,314,1.504,6,8,1.6,39,4.7,46.8,5.39275511,6,0.045454545,42.85714286,2.623906706,0.029475103,0.003609196,0.004812262,0.015038318,0.010254639,0.175948014,0.009714921,11.37026239,48.10495627,15.616,42.02,16.259,17.972,11.173,19.2,14.972,43,488,0,10,18,1716,7.097319,1717,1,2,Low
773,10,1,110,505,3,4,1.3,27.5,4.5,52.9,0.698555978,4,0.5,40,3.333333333,0.01322481,0.003005639,0.003606766,0.004207894,0.010248002,0.175834133,0.009708633,2.5,46.66666667,13.428,46.815,13.623,13.449,9.466,15.2,12.874,13,173,0,10,18,1716,7.097319,1717,1,2,Low
920,9,1,90,455,5,5,1,18,4.9,56.9,0.532733942,5,0,42.85714286,2.040816327,0.010213461,0.001201584,0.000600792,0.005407127,0.010242588,0.17574124,0.009703504,5.102040816,40.81632653,13.348,58.153,9.819,10.017,10.77,14,12.798,16,144,0,10,18,1716,7.097319,1717,1,2,Low
926,10,1,196,829,1,8,8,24.5,4.1,64.9,2.875249092,3,0,31.30841121,3.738317757,0.015601841,0.00720085,0.004200496,0.005400637,0.010230785,0.175538732,0.009692323,5.140186916,54.20560748,11.933,66.777,10.094,10.047,7.087,13.2,11.441,19,269,0,10,18,1716,7.097319,1717,1,2,Low
958,7,1,120,546,1,4,4,30,4.4,61.4,-1.679967169,3,0.120918575,35.38461538,0.769230769,0.015590614,0.002998195,0.005396751,0.005396751,0.010223628,0.17541594,0.009685543,4.615384615,49.23076923,10.686,60.766,12.361,14.204,9.691,14,10.246,7,166,0,10,18,1716,7.097319,1717,1,2,Low
998,10,1,180,805,1,18,18,10,4.3,77.7,1.474694725,4,0,32.84313725,0.980392157,0.019167645,0.002994945,0.007187867,0.008385845,0.010212418,0.175223598,0.009674923,3.921568627,45.58823529,8.167,76.645,5.081,3.734,7.346,6.8,7.83,14,258,0,10,18,1716,7.097319,1717,1,2,Low
999,9,1,146,779,2,6,3,24.3,5.2,42.4,-1.419580632,13,0,43.90243902,3.048780488,0.020347098,0.001795332,0.001196888,0.007181329,0.010203424,0.175069276,0.009666402,3.658536585,42.68292683,15.021,40.664,13.84,14.859,12.845,16.8,14.402,26,251,0,10,18,1716,7.097319,1717,1,2,Low
1003,10,1,133,599,1,10,10,13.3,4.3,63.5,0.310655046,3,0,35.09933775,1.324503311,0.011361326,0.002391858,0.002391858,0.004185752,0.010195157,0.174927427,0.00965857,1.324503311,45.69536424,10.504,63.767,8.009,6.349,7.768,10,10.071,15,200,0,10,18,1716,7.097319,1717,1,2,Low
1023,0,1,131,593,4,10,2.5,13.1,4.4,74.7,-1.362290044,4,0,37.76223776,3.496503497,0.01015738,0.001792479,0.003584958,0.00418245,0.01018734,0.174793304,0.009651164,1.398601399,48.95104895,9.387,74.228,6.185,5.901,8.125,8.8,9,12,186,0,2,2.1,14,7.785714,0,1,2,Low
1025,10,1,127,565,1,9,9,14.1,4.3,68.6,0.374302082,7,1.539115646,36.69064748,2.158273381,0.013134799,0.001791109,0.002985182,0.006567399,0.010179753,0.174663131,0.009643977,2.158273381,48.20143885,10.411,66.153,7.976,6.905,8.708,10,9.982,13,187,0,2,2.1,14,7.785714,0,1,2,Low
1067,8,1,226,1.069,4,13,3.2,17.3,4.5,61.1,-1.886445805,8,0,35.27131783,1.937984496,0.016694491,0.005962318,0.007751014,0.011328404,0.010165701,0.174422026,0.009630664,8.914728682,49.2248062,11.662,60.162,9.206,8.776,10.055,11.6,11.181,29,346,0,2,2.1,14,7.785714,0,1,2,Low
1079,0,1,92,452,5,10,2,9.2,4.7,57.7,1.795282903,11,0,32.43243243,0.900900901,0.012513855,0.001787694,0.004171285,0.005958978,0.010159667,0.1743185,0.009624948,0.900900901,43.24324324,11.004,58.27,7.492,4.738,7.984,11.6,10.55,19,156,0,2,2.1,14,7.785714,0,1,2,Low
1155,9,1,133,590,1,1,1,133,4.3,0,1.825685422,3,0,38.29787234,2.836879433,0.014290052,0.002977094,0.003572513,0.004763351,0.010152013,0.174187171,0.009617697,9.929078014,54.60992908,20.267,-51.763,54.017,66.34,9.549,56.4,19.432,9,194,0,2,2.1,14,7.785714,0,1,2,Low
1170,9,1,138,639,1,10,10,13.8,4.5,69.6,-2.444755024,1,0,39.35483871,3.870967742,0.016062823,0.001189839,0.001784758,0.008923791,0.010143612,0.17404303,0.009609738,3.870967742,45.16129032,9.889,72.524,6.647,6.397,8.183,9.2,9.481,14,200,0,2,2.1,14,7.785714,0,1,2,Low
1213,8,1,128,516,1,0,0,0,0,0,2.368364203,3,0,23.7037037,3.703703704,0.011294666,0.004755649,0.004755649,0.004755649,0.010136307,0.173917683,0.009602817,0,71.11111111,17.122,-32.687,50.363,62.371,7.086,54,16.416,6,165,0,2,2.1,14,7.785714,0,1,2,Low
1218,9,1,109,567,3,9,3,12.1,5,50.9,2.43842727,6,0,38.28125,4.6875,0.012475346,0.002376256,0.004158449,0.004752513,0.01012939,0.173799001,0.009596264,3.90625,40.625,11.645,55.612,8.511,7.96,11.38,12,11.165,20,179,0,2,2.1,14,7.785714,0,1,2,Low
1227,0,1,132,617,1,4,4,33,4.6,46.4,-0.801982199,9,0,42.02898551,2.173913043,0.012465497,0.005935951,0.006529546,0.007123141,0.010121943,0.173671229,0.009589209,5.797101449,49.27536232,13.817,46.619,15.141,16.727,10.814,17.2,13.247,14,201,0,8,8,304,8.121711,0,1,2,Low
1238,9,1,154,623,1,0,0,0,0,0,0.570319237,8,0.302736757,37.10691824,1.886792453,0.013046779,0.005337319,0.010674637,0.007116425,0.010113376,0.173524245,0.009581093,3.773584906,58.49056604,23.727,-62.23,61.191,75.963,7.201,66.4,22.748,13,203,0,8,8,304,8.121711,0,1,2,Low
1309,10,1,104,459,3,8,2.6,13,4.3,77.3,1.008800901,6,0.050208025,31.62393162,0.854700855,0.008889837,0.002370623,0.004148591,0.004741246,0.010107082,0.173416247,0.00957513,1.709401709,51.28205128,8.842,77.199,5.845,4.771,6.524,8,8.477,8,148,0,8,8,304,8.121711,0,1,2,Low
1309,10,1,219,1.131,3,10,5,21.7,4.9,44.8,0.449778491,1,0,45.21072797,1.53256705,0.021898545,0.000591853,0.002959263,0.010653346,0.010093069,0.174238239,0.009561855,14.94252874,36.39846743,12.516,48.765,11.998,12.277,11.409,13.6,12,27,357,0,8,8,304,8.121711,0,1,2,Low
1311,9,1,433,1.792,9,35,3.8,12.3,4,82.1,-5.197624891,4,0,28.1573499,1.449275362,0.02420407,0.017119952,0.018890981,0.014168236,0.010067239,0.174322183,0.009537384,6.004140787,52.58799172,7.957,82.648,4.791,3.676,5.897,6.8,7.629,25,569,0,8,8,304,8.121711,0,1,2,Low
1311,0,1,136,667,1,7,7,19.4,4.8,51.5,4.623645853,2,0,38.62068966,6.206896552,0.016516153,0.003539176,0.005308764,0.006488489,0.01005951,0.174188356,0.009530062,0,50.34482759,12.785,51.342,10.996,10.885,11.284,13.2,12.258,20,221,0,8,8,304,8.121711,0,1,2,Low
1315,9,1,131,564,2,12,6,10.9,3.8,87.2,2.504874513,2,0,18.94736842,1.578947368,0.010019804,0.004125802,0.008251603,0.004715202,0.010049401,0.174013308,0.009520485,0.526315789,43.68421053,6.543,89.057,3.198,1.133,3.476,4.8,6.273,5,170,0,8,8,304,8.121711,0,1,2,Low
1317,0,1,156,639,1,6,6,26,4,70.8,-0.312993399,11,-0.025169233,27.87878788,0,0.011188317,0.005299729,0.007655164,0.010010599,0.010040638,0.173861577,0.009512184,1.818181818,60,11.208,70.361,9.863,10.539,7.026,12.8,10.746,12,202,0,3,3.9,39,7.897436,0,1,2,Low
1320,10,1,295,1.505,2,12,6,24.5,4.9,44.5,1.543482064,5,0,45.74780059,2.346041056,0.022336649,0.006465872,0.003526839,0.012931744,0.010022577,0.173548836,0.009495073,12.90322581,35.19061584,13.689,48.151,12.775,13.707,11.456,15.2,13.124,41,474,0,3,3.9,39,7.897436,0,1,2,Low
1440,0,1,109,469,3,6,2,18.1,4.1,66.5,1.537464632,3,0,29.00763359,3.053435115,0.007049038,0.00117484,0.004111939,0.004699359,0.010015656,0.173428992,0.009488516,4.580152672,48.85496183,10.864,67.031,8.547,6.701,6.707,10.8,10.416,11,160,0,3,3.9,39,7.897436,0,1,2,Low
1474,10,1,138,586,1,9,9,15.3,4.1,72.3,3.259263399,6,0.12755102,28.66666667,2.666666667,0.012325752,0.005282465,0.002934703,0.007043287,0.010007743,0.173291968,0.00948102,5.333333333,56.66666667,9.151,73.693,6.818,5.742,7.523,8.8,8.774,10,193,0,3,3.9,39,7.897436,0,1,2,Low
6857,10,0,44,193,1,3,3,14.6,4.2,72.7,0.96969697,4,0,28,6,0.00528107,0.001760357,0.000586786,0.001173571,0.010005108,0.173246342,0.009478523,2,52,10.504,75.05,6.518,5.643,6.676,10.4,10.071,5,62,0,2,16,0,0,0,5,7,High
6879,10,0,105,520,1,9,9,11.6,4.7,59.6,-0.589747627,3,0,36.92307692,1.538461538,0.011142061,0.002932121,0.002345697,0.002932121,0.009998263,0.173127825,0.009472039,4.615384615,40.76923077,10.746,61.245,7.615,6.518,9.855,10.4,10.303,16,166,0,2,17,0,0,0,5,7,High
2423,9,1,466,2.113,7,21,3,22.1,4.4,63.4,0.210413592,12,0,38.52295409,2.794411178,0.036842536,0.006432824,0.014035252,0.018128867,0.009971974,0.172672594,0.009447133,8.183632735,48.30339321,11.111,62.648,10.093,10.504,9.111,12,10.653,41,676,0,8,14,13708,6.176831,13750,6,9,High
4222,10,0,256,1.128,5,10,2,25.4,4.3,58.1,4.357715565,9,0.039306523,36.65480427,1.779359431,0.028028215,0.004087448,0.007007054,0.011678423,0.009957288,0.172418311,0.009433221,3.914590747,48.7544484,12.405,61.827,10.372,10.216,8.337,13.6,11.893,29,365,0,2,13,0,0,0,6,9,High
4274,10,0,135,602,1,9,9,15,4.3,74.4,1.850457884,5,0,29.53020134,2.684563758,0.008751816,0.007584907,0.004667635,0.002917272,0.009949519,0.172283781,0.00942586,2.684563758,53.69127517,9.726,76.633,6.38,5.998,7.912,9.2,9.325,12,187,0,2,11,0,0,0,6,9,High
2600,10,0,279,1.323,3,11,3.6,25.3,4.6,51.3,2.575824533,4,0,31.54574132,3.470031546,0.024464119,0.00582479,0.010484623,0.012814539,0.00993303,0.172521055,0.00993303,4.100946372,49.84227129,13.319,54.027,12.138,12.541,9.539,14.8,12.77,35,425,0,2,7,0,0,0,7,11,High
3517,8,0,518,2.818,10,26,3.2,19.4,5.2,43.5,8.930645563,2,0,45.54294976,2.917341977,0.044712331,0.011032913,0.022646505,0.026711263,0.009901093,0.171966357,0.009901093,6.645056726,36.46677472,14.233,43.037,12.087,12.416,13.368,15.2,13.646,102,894,0,3,10,807,5.431227,809,7,11,High
3974,9,0,138,561,1,0,0,0,0,0,0.746175374,2,0.008542902,31.65467626,1.438848921,0.015085494,0.006962536,0.001160423,0.005221902,0.009893927,0.171841885,0.009893927,5.755395683,66.90647482,21.194,-49.282,54.665,66.978,7.845,58.4,20.321,10,189,0,2,11,0,0,0,7,11,High
3990,7,0,188,858,3,12,4,15.6,4.4,65.3,1.566986949,9,0.092096553,27.72727273,2.272727273,0.009272943,0.005216031,0.012750297,0.007534266,0.009882605,0.171645246,0.009882605,5.909090909,49.09090909,11.038,68.873,7.607,6.552,8.24,10.8,10.583,23,275,0,2,11,0,0,0,7,11,High
7000,10,0,141,619,1,10,10,14.1,4.2,76.1,0.872277216,5,-0.013605442,35.67251462,0.584795322,0.010423242,0.004632552,0.005211621,0.004053483,0.009873823,0.172012389,0.009873823,8.187134503,39.76608187,7.492,78.33,5.315,3.835,6.292,6.4,7.183,7,198,0,2,16,0,0,0,8,13,High
1543,10,1,147,642,2,12,6,12.2,4.2,74.6,1.678066377,5,0,27.01149425,1.724137931,0.010414135,0.004628505,0.004628505,0.003471378,0.010903314,0.17185699,0.009864903,4.022988506,50.57471264,9.726,74.016,6.041,4.131,6.349,8.8,9.325,16,213,0,2,4.2,29,7.586207,0,2,2,High
1543,10,1,300,1.408,6,15,2.5,20,4.6,52.8,4.558524635,6,0,39.38461538,1.538461538,0.031187913,0.001732662,0.009818417,0.01617151,0.010884946,0.171567484,0.009848285,4.615384615,48,11.855,51.639,11.009,10.244,10.345,12,11.367,35,477,0,3,4.2,502,6.908367,17,2,2,High
1543,10,1,137,527,1,2,2,68.5,3.7,31.7,4.29096697,9,-0.226132221,29.25170068,2.721088435,0.014427266,0.003462544,0.006347997,0.003462544,0.010876659,0.171436858,0.009840786,0,63.94557823,18.244,-39.544,53.306,65.588,6.107,57.6,17.491,7,173,0,2,5,18,8.222222,0,2,2,High
1544,10,1,162,790,1,9,9,18,4.7,58,-0.079710204,5,0,39.24731183,3.225806452,0.012683844,0.00345923,0.005188845,0.00691846,0.010866191,0.171271862,0.009831315,4.838709677,42.47311828,11.208,60.704,9.374,9.271,10.06,11.2,10.746,18,250,0,3,4.2,356,8.27809,0,2,2,High
1545,9,1,126,662,2,6,3,21,5.1,40.4,-0.016317582,1,0.027372263,38.9261745,2.013422819,0.010369858,0.001152206,0.004608826,0.002880516,0.010857819,0.171139916,0.009823741,10.73825503,37.58389262,12.458,46.121,11.878,12.673,13.133,13.2,11.944,16,202,0,3,9,220,5.922727,0,2,2,High
1545,10,0,166,683,6,8,1.3,20.7,4,74.6,-0.866419262,4,-0.001929397,31.11111111,1.666666667,0.012086331,0.002877698,0.006330935,0.003453237,0.010847724,0.170980789,0.009814607,3.888888889,52.22222222,10.126,77.265,7.73,7.582,6.272,11.2,9.708,12,216,0,2,4.2,0,0,0,2,2,High
1557,10,1,697,3.592,1,36,36,19.3,5,44.2,-4.407922043,1,0,49.32182491,1.602959309,0.070505288,0.011464274,0.006878565,0.020635694,0.010802469,0.17026749,0.009773663,10.60419236,33.29223181,12.614,45.691,11.58,11.236,12.237,12.8,12.094,102,1173,0,2,5,501,7.417166,0,2,2,High
1840,9,0,142,674,3,10,3.3,14.2,4.5,65.6,0.722629767,7,0.496785184,35.15151515,3.03030303,0.014318196,0.002863639,0.00801819,0.005154551,0.010793308,0.170123095,0.009765374,4.242424242,45.45454545,10.794,64.342,7.887,6.836,8.482,10.4,10.348,18,219,0,2,5,0,0,0,2,2,High
1940,9,0,106,475,2,10,5,10.6,4.3,69.1,2.459845598,8,0.031722484,32.25806452,1.612903226,0.009157928,0.001144741,0.005151335,0.004578964,0.010786434,0.170014741,0.009759154,2.419354839,45.16129032,9.889,69.756,6.213,3.813,7.014,8.8,9.481,14,161,0,2,5,0,0,15,2,2,High
1961,10,0,205,937,1,16,16,12.8,4.4,66.9,3.573755982,4,0,34.04255319,3.829787234,0.018293868,0.002286734,0.008575251,0.009718617,0.01077343,0.169809772,0.009747389,2.978723404,47.65957447,10.686,66.879,7.176,5.384,7.564,10.4,10.246,28,313,0,2,5,0,0,0,2,2,High
2942,0,0,108,469,4,10,2.5,10.8,4.1,83,0.838990879,1,0,29.36507937,0.793650794,0.006284457,0.005141829,0.003427886,0.003427886,0.01076647,0.170212766,0.009741092,0.793650794,48.41269841,8.239,82.919,4.476,3.01,5.76,7.2,7.899,8,149,0,2,10,0,0,0,14,27,Low
3065,2,0,186,852,1,12,12,15.5,4.2,81,-2.82889285,3,-0.287736014,33.33333333,3.50877193,0.018262443,0.003424208,0.006848416,0.006848416,0.0107539,0.170014031,0.009729719,1.754385965,45.61403509,7.794,64.486,11.8,14.181,9.766,12.8,7.472,4,240,0,2,10,0,0,0,14,27,Low
3143,3,0,228,1.026,3,12,4,19,4.4,64.3,2.876090297,7,0,32.01581028,2.766798419,0.018807813,0.005699337,0.009118939,0.010258807,0.010739985,0.169794048,0.009717129,2.371541502,52.96442688,11.038,64.558,9.12,8.404,8.264,11.2,10.583,23,340,0,2,10,0,0,0,14,27,Low
3286,6,0,328,1.512,1,20,20,16.4,4.4,64,0.927858977,2,0,34.74801061,1.061007958,0.028441249,0.003981775,0.013651799,0.017633574,0.010719317,0.169467301,0.00969843,3.448275862,46.94960212,11.107,67.037,8.108,7.281,8.537,10.8,10.649,39,490,0,2,10,0,0,0,14,27,Low
3341,5,0,89,431,7,10,1.6,8.2,4.6,67.4,0.037740215,3,0.63376322,32.40740741,0.925925926,0.006253766,0.003411145,0.00397967,0.005116718,0.010713411,0.169884091,0.009693086,3.703703704,41.66666667,8.842,71.808,5.344,3.207,6.723,7.6,8.477,11,139,0,2,10,0,0,0,14,27,Low
3342,5,0,376,1.736,14,20,1.6,18.5,4.4,62,0.075165223,3,0,32.78688525,1.170960187,0.030066316,0.007374757,0.024960715,0.013614936,0.010690124,0.169514821,0.009672017,1.639344262,50.35128806,12.489,58.522,10.065,9.455,9.317,13.2,11.974,51,575,0,2,10,0,0,0,14,27,Low
2964,5,0,106,498,5,9,1.8,11.7,4.5,72.3,0.883717207,2,0,33.33333333,1.550387597,0.007369823,0.002267638,0.003968366,0.004535276,0.010683108,0.169403577,0.00966567,3.100775194,43.41085271,9.995,74.875,6.018,4.22,6.217,9.2,9.583,13,163,0,2,10,0,0,0,15,29,Low
2966,5,0,710,3.209,5,45,9,15.7,4.3,69,-2.07172257,1,0,32.30958231,1.597051597,0.05476544,0.014679396,0.038392267,0.029358793,0.010639052,0.168704974,0.009625809,3.194103194,49.50859951,10.355,70.72,7.414,6.631,8.176,10,9.928,72,1030,0,2,10,0,0,0,15,29,Low
3015,5,0,237,1.068,7,12,2,19.2,4.3,63.8,-0.635509827,2,0,36.46209386,1.444043321,0.020297127,0.008457136,0.006765709,0.009584755,0.010624143,0.168974467,0.00961232,1.805054152,41.87725632,11.645,59.372,11.465,11.869,8.514,13.6,11.165,20,336,0,2,10,0,0,0,15,29,Low
1921,10,0,235,1.097,5,16,3.2,14.6,4.5,66,3.476474482,9,0.620006166,34.58646617,3.759398496,0.019706985,0.006193624,0.008445851,0.009008908,0.010609865,0.168747379,0.009599402,5.263157895,46.9924812,10.914,64.976,8.384,8.094,9.58,10.8,10.464,26,348,1,4,5,1366,6.909956,225,4,8,Low
1927,10,0,260,1.231,2,12,6,21.6,4.6,56.6,-1.110268237,2,0,37.88395904,2.04778157,0.02361368,0.003373383,0.005622305,0.009557918,0.010594182,0.168497947,0.009585213,6.484641638,47.09897611,12.745,55.104,10.977,11.064,10.235,13.6,12.22,34,400,1,4,5,1366,6.909956,225,4,8,Low
1930,9,0,717,3.312,10,34,3.4,21,4.4,63.5,3.430261202,10,-0.003214816,30.55214724,3.190184049,0.056554435,0.016798347,0.023517686,0.026877355,0.010550802,0.167807995,0.009545964,4.417177914,54.60122699,12.055,64.088,9.625,10.072,9.243,12.8,11.558,83,1039,1,4,5,1366,6.909956,225,4,8,Low
1954,9,0,493,2.43,3,19,6.3,25.9,4.8,50.5,-1.555972468,4,0,38.43351548,1.821493625,0.046904315,0.010609309,0.015634772,0.023452158,0.01052178,0.167346407,0.009519706,5.282331512,46.81238616,13.937,49.84,12.845,13.874,10.895,15.6,13.362,68,770,1,4,5,1366,6.909956,225,4,8,Low
1978,10,0,99,436,5,8,1.6,12.3,4.2,72.9,-0.815737773,9,0,30.35714286,0.892857143,0.005022686,0.000558076,0.003906533,0.00446461,0.010515879,0.167252551,0.009514367,2.678571429,49.10714286,9.828,73.297,6.048,4.929,7.582,9.2,9.423,11,139,1,4,5,1366,6.909956,225,4,8,Low
2002,10,0,274,1.204,1,17,17,16.1,4.2,75.3,-1.549822929,8,-0.005,33.86075949,1.582278481,0.023959036,0.010029364,0.00891499,0.004457495,0.010499265,0.167488276,0.009499335,5.696202532,47.46835443,8.495,77.909,6.557,5.991,7.008,8.4,8.145,15,377,1,4,5,1366,6.909956,225,4,8,Low
2020,10,0,268,1.246,6,8,1.3,33.5,4.5,43.4,2.135108583,9,0,35.90604027,2.348993289,0.023365526,0.008344831,0.014464373,0.010013797,0.010483646,0.167239107,0.009485203,4.362416107,53.02013423,14.375,44.523,15.527,16.526,10.327,18,13.782,31,412,1,4,5,1366,6.909956,225,4,8,Low
2316,10,0,615,2.997,8,39,4.8,15.7,4.7,65.3,2.951395502,15,0.872532296,36.06998654,2.826379542,0.050998631,0.014412657,0.016075655,0.019955986,0.010444903,0.167615827,0.00945015,6.729475101,41.85733513,10.099,69.01,7.303,7.108,8.654,9.6,9.682,64,922,1,4,5,1366,6.909956,225,4,8,Low
2735,9,0,275,1.22,1,14,14,19.6,4.3,67.5,-3.36263008,7,0,31.37254902,2.614379085,0.024353255,0.011623144,0.009409212,0.007748763,0.01042903,0.167361108,0.009435789,4.901960784,54.24836601,10.609,67.997,8.708,8.626,8.37,10.8,10.171,24,390,1,4,5,1366,6.909956,225,4,8,Low
2745,0,1,990,4.85,6,47,7.8,21,4.7,54.1,7.789986948,3,0,36.49373882,2.862254025,0.075955638,0.021465724,0.024768143,0.052838704,0.010371446,0.167918648,0.009383689,5.18783542,49.64221825,13.129,53.273,11.151,11.345,10.79,14,12.587,144,1569,1,3,12,190,7.542105,99,4,8,Low
