Paragraphs,Sentences,Sentences per Paragraph,Nouns,Verbs,Adverbs,Adjectives,StopWords,BadgeCount,MemberSince,Past Reviews,Label
6,12,2,0.015505078,0.001550508,0.004208521,0.00996755,40.64665127,6,16,0,High
1,32,32,0.027859649,0.00663325,0.009507658,0.012603175,46.1452514,6,16,0,High
1,5,5,0.00442072,0.001547252,0.001547252,0.001989324,60.75949367,6,16,0,High
2,11,5.5,0.005524105,0.000662893,0.001767714,0.003093499,42.5,6,16,0,High
4,9,2.2,0.003976213,0.002429908,0.001325404,0.000662702,62.06896552,6,16,0,High
6,22,3.6,0.010374474,0.002648802,0.00507687,0.005518337,46.49350649,6,16,0,High
5,18,3.6,0.007060012,0.001765003,0.003530006,0.003309381,44.140625,6,16,0,High
6,21,3.5,0.020935947,0.004187189,0.004407568,0.008154,49.54627949,6,16,0,High
1,9,9,0.003304773,0.001321909,0.0024235,0.001321909,46.21212121,6,16,0,High
8,30,4.2,0.038252519,0.004836525,0.012091314,0.020884996,45.16728625,6,16,0,High
5,31,6.2,0.029846947,0.003950331,0.005486571,0.014045622,39.23766816,7,9,127,High
4,8,2,0.006361658,0.002413043,0.004167983,0.002851778,51.61290323,7,9,127,High
5,21,4.2,0.012714196,0.002411313,0.005261047,0.003726575,45.64643799,7,9,127,Low
5,22,4.4,0.019920232,0.006129302,0.007880531,0.011164086,53.58166189,7,9,127,Low
5,22,4.4,0.014869693,0.004373439,0.009621566,0.006997503,54.83271375,7,9,127,High
5,17,3.4,0.010488044,0.003714515,0.005462523,0.004151517,58.01526718,7,9,127,Low
3,28,9.3,0.013317818,0.004148173,0.006113097,0.004366498,46.47887324,7,9,127,Low
10,23,2.3,0.010035429,0.003490584,0.004581392,0.005454038,43.33333333,7,9,127,High
6,29,4.8,0.023746397,0.005010708,0.008932131,0.010021415,44.01650619,7,9,127,High
1,11,11,0.008709455,0.001524155,0.004136991,0.004354727,51.8115942,7,9,127,High
2,6,3,0.002829858,0.000435363,0.002176814,0.000870726,52.84552846,2,10,0,High
3,10,3.3,0.005440294,0.000870447,0.001088059,0.001523282,41.91616766,2,10,0,Low
3,8,2.6,0.004785771,0.001522745,0.002827956,0.002175351,46.63212435,2,10,0,High
3,16,5.3,0.010432968,0.001086768,0.005651191,0.009128847,46.55581948,2,10,0,High
12,20,1.6,0.014550446,0.003474733,0.003909075,0.006732296,43.15068493,2,10,0,Low
4,5,1.6,0.004993162,0.001302564,0.003039316,0.003039316,54.97076023,2,10,0,High
5,15,3,0.007810483,0.002386536,0.002820452,0.00607482,53.62776025,2,10,0,High
1,6,6,0.0075901,0.00151802,0.00173488,0.00238546,47.03389831,2,10,256,High
1,6,6,0.005853405,0.000433586,0.002601513,0.002167928,50.30674847,2,10,256,Low
5,27,5.4,0.011696261,0.005414936,0.004115351,0.005848131,48.45995893,2,10,256,Low
7,26,5.2,0.009739564,0.002813652,0.005194434,0.003462956,38.1773399,2,10,256,Low
5,11,2.2,0.004326972,0.000865394,0.004110623,0.001298092,52.70935961,2,10,256,Low
1,4,4,0.003893205,0.001514024,0.000648868,0.001730313,56.71641791,2,10,256,High
3,11,3.6,0.006486066,0.001297213,0.001729618,0.004107842,41.55251142,2,10,256,High
4,11,2.7,0.007779545,0.001296591,0.004321969,0.003673674,48.9539749,2,10,256,High
2,25,12.5,0.017914494,0.00474842,0.008849328,0.008633491,51.72413793,2,10,256,High
1,9,9,0.004315041,0.002589025,0.002157521,0.002804777,52.11267606,2,11,0,High
1,16,16,0.009487891,0.001509437,0.004312678,0.002803241,49.65753425,2,11,0,High
4,15,3.7,0.006897131,0.001939818,0.003448566,0.001724283,54.16666667,2,11,0,High
3,16,5.3,0.012922846,0.002584569,0.004522996,0.003446092,51.21293801,2,11,0,Low
1,5,5,0.003660188,0.002368357,0.003660188,0.002153052,55,2,11,0,Low
8,21,2.6,0.007747267,0.002152019,0.002582422,0.004304037,43.60902256,2,11,0,High
5,36,9,0.021055753,0.004297092,0.007734766,0.010742731,49.28571429,2,11,0,Low
1,6,6,0.003436433,0.001718217,0.002362548,0.002147771,44.55958549,2,11,0,Low
5,14,2.8,0.009014481,0.001931675,0.003863349,0.004507241,45.60906516,8,7,0,Low
3,7,2.3,0.004076597,0.002145577,0.002145577,0.001287346,55.74712644,8,7,0,Low
4,28,7,0.027207678,0.003641973,0.004284674,0.00814088,47.38186462,8,7,0,Low
5,14,2.8,0.004925454,0.001713202,0.002355652,0.003212253,50.5,8,7,0,Low
3,9,3,0.004281848,0.000428185,0.002569109,0.002569109,45.83333333,8,7,0,Low
3,11,3.6,0.006419927,0.000427995,0.005563937,0.004279952,50.21276596,8,7,0,Low
5,10,2,0.007058491,0.002566724,0.003850086,0.00235283,45.45454545,8,7,0,Low
5,28,5.6,0.023704982,0.005125401,0.012599945,0.010250803,56,8,7,0,Low
3,10,3.3,0.006831214,0.000426951,0.00234823,0.004269508,37.61904762,5,14,1447,Low
3,10,3.3,0.006188475,0.000213396,0.001066979,0.003841123,31.30841121,5,14,1447,Low
1,9,9,0.006826055,0.002986399,0.002346456,0.0014932,58.03108808,5,14,1447,Low
8,13,2.1,0.007887629,0.001918612,0.00255815,0.003837225,51.49700599,2,13,0,Low
1,6,6,0.003410103,0.00149192,0.00149192,0.001278789,63.15789474,2,4,0,Low
1,10,10,0.00788242,0.001065192,0.00127823,0.004047729,44.84304933,2,4,0,Low
1,1,1,0.002343033,0.001491021,0.000852012,0.001278018,63.95348837,2,4,0,Low
4,22,5.5,0.023185175,0.004041453,0.007444781,0.010848109,39.50617284,2,4,0,Low
1,10,10,0.003189616,0.001275847,0.001701129,0.001275847,50.31055901,2,4,0,Low
4,7,1.7,0.006376575,0.00085021,0.002338078,0.00255063,57.14285714,2,4,0,Low
1,6,6,0.002549817,0.001062424,0.002124848,0.001912363,43.60465116,2,4,0,Low
3,6,2,0.004036113,0.000637281,0.001911843,0.001486989,51.44927536,2,4,0,Low
1,10,10,0.005521506,0.001061828,0.002973119,0.001486559,42.07317073,2,4.1,13,Low
4,13,3.2,0.009126702,0.001273493,0.001485742,0.004881724,47.2027972,2,4.1,13,Low
3,6,2,0.003607266,0.001060961,0.001909729,0.002334113,35.71428571,2,4.1,13,Low
3,8,2.6,0.004242771,0.000424277,0.001060693,0.002121386,36.76470588,2,4.1,13,Low
2,12,6,0.004240343,0.001696137,0.003180257,0.001908154,44.40559441,2,4.1,13,Low
3,5,1.6,0.004239237,0.000211962,0.002755504,0.000847847,51.51515152,2,4.1,13,Low
4,7,1.7,0.002966894,0.000423842,0.001483447,0.000847684,50.94339623,2,4.1,13,Low
4,24,6,0.010163957,0.002964488,0.002964488,0.005928975,46.86774942,2,4.1,13,Low
4,7,1.7,0.004868817,0.000846751,0.002963628,0.001481814,55.12820513,2,4.1,13,Low
3,10,3.3,0.003174482,0.000846529,0.000846529,0.001269793,48.90510949,2,3.7,0,Low
1,7,7,0.005922642,0.001692183,0.00359589,0.002538275,58.67158672,2,3.7,0,Low
1,10,10,0.006343702,0.000422913,0.001480197,0.003383308,48.10126582,2,3.7,0,Low
1,6,6,0.003593769,0.000634194,0.000422796,0.001902583,47.22222222,2,3.7,0,Low
1,10,10,0.003170081,0.002113387,0.00169071,0.000845355,49.33333333,2,3.7,0,Low
1,11,11,0.002746736,0.000633862,0.002958024,0.001056437,41.40625,2,3.7,0,Low
1,6,6,0.004435592,0.001478531,0.003590717,0.000633656,62.42424242,2,3.7,0,Low
2,14,7,0.016883301,0.00168833,0.001899371,0.006331238,45.08009153,2,3.7,0,Low
1,6,6,0.003375748,0.00147689,0.001265906,0.002531811,48.20143885,2,3.7,0,Low
3,36,18,0.030749401,0.004422859,0.005475921,0.015795925,41.75257732,2,5,0,Low
1,15,15,0.006315484,0.001052581,0.003368258,0.002315677,53.25203252,2,5,0,Low
1,2,2,0.003156958,0.002525566,0.001052319,0.002525566,55.73770492,2,5,0,Low
4,19,4.7,0.008832863,0.003154594,0.002944288,0.00504735,51.25628141,2,5,0,Low
7,23,3.2,0.022897187,0.003571121,0.004621451,0.007562374,46.79054054,2,5,0,Low
4,12,3,0.013014383,0.001259456,0.002728822,0.006087373,37.21518987,2,5,0,Low
3,8,2.6,0.004616553,0.001678747,0.00188859,0.002098433,48.82352941,2,5,0,Low
1,29,29,0.012159049,0.002934943,0.005031331,0.004821692,41.43126177,4,6,44,Low
1,9,9,0.007543612,0.001676358,0.002095448,0.003352716,39.0625,4,6,44,Low
4,15,3.7,0.012982173,0.005025357,0.003978408,0.004606577,49.00990099,4,6,44,Low
3,5,2.5,0.005232983,0.001883874,0.002721151,0.002302512,53.10734463,4,6,44,Low
6,21,3.5,0.007739954,0.003347007,0.005020511,0.002928631,48.77300613,4,6,44,Low
1,4,4,0.004810115,0.001045677,0.001045677,0.002091355,49.62406015,4,6,44,Low
6,43,7.1,0.020883584,0.003759045,0.00856227,0.00751809,44.89528796,4,6,44,Low
1,7,7,0.008765925,0.003756825,0.003548112,0.004800387,54.16666667,4,6,44,Low
1,8,8,0.002921249,0.000417321,0.001669285,0.001877946,46.42857143,4,6,44,Low
1,19,19,0.007924575,0.002502497,0.003128122,0.00583916,43.22580645,4,6,44,Low
1,19,19,0.007711273,0.002709366,0.005001907,0.004793494,53.01204819,6,10,1558,Low
3,5,1.6,0.004582541,0.001874676,0.006457217,0.003541054,48.7544484,6,10,1558,Low
3,20,6.6,0.013734206,0.004369975,0.005202351,0.008323761,51.86640472,6,10,1558,Low
5,11,2.2,0.005615781,0.001247951,0.004783813,0.004783813,43.7037037,6,10,1558,Low
4,13,3.2,0.005405372,0.000207899,0.001039495,0.001247393,34.33962264,6,10,1558,Low
2,14,7,0.005403159,0.002701579,0.002701579,0.001246883,52.21238938,6,10,1558,Low
1,4,4,0.003739529,0.000623255,0.002908523,0.002285268,57.05128205,6,10,1558,Low
3,11,3.6,0.005607279,0.001038385,0.002492124,0.001661416,46.03960396,6,10,1558,Low
5,19,3.8,0.006642587,0.002075809,0.00249097,0.003944036,47.22222222,6,10,1558,Low
5,41,8.2,0.023217006,0.005804252,0.008499083,0.008706377,50.79575597,6,10,1558,Low
2,17,8.5,0.006009304,0,0.001657739,0.002486609,39.51219512,2,8,30,Low
3,9,3,0.006834817,0.001656925,0.000828463,0.00476366,42.20532319,2,8,30,Low
1,7,7,0.005176187,0.000621142,0.00082819,0.002277522,52.63157895,2,8,30,Low
4,9,2.2,0.00476085,0.001862941,0.000206993,0.001655948,42.10526316,2,8,30,Low
2,8,4,0.00351795,0.000827753,0.002690197,0.003104073,54.16666667,2,8,30,Low
4,9,2.2,0.004758368,0.000620657,0.002068856,0.001448199,50.37593985,2,8,30,Low
3,7,2.3,0.003102687,0.001034229,0.002275303,0.002068458,49.05660377,2,8,30,Low
4,6,2,0.003722238,0.000620373,0.00206791,0.001447537,41.00719424,2,8,30,Low
1,10,10,0.004961517,0.00041346,0.001240379,0.002480759,44.375,2,8,30,Low
3,18,6,0.011567595,0.004131284,0.005370669,0.004957541,51.64319249,3,11,552,Low
5,10,2,0.00743301,0.001032362,0.003097087,0.004542395,47.15447154,3,11,552,Low
3,16,5.3,0.008460761,0.00165088,0.00268268,0.00371448,43.47826087,3,11,552,Low
2,6,3,0.004126093,0.001237828,0.002475656,0.002681961,51.02040816,3,11,552,Low
5,18,3.6,0.012780475,0.00185523,0.005771827,0.00432887,55.92417062,3,11,552,Low
7,14,2,0.014417799,0.002059686,0.00432534,0.005355182,46.88221709,3,11,552,Low
4,9,2.2,0.005147804,0.000411824,0.002059121,0.002265034,44.84848485,3,11,552,Low
6,15,2.5,0.005762799,0.001852328,0.001852328,0.003910471,44.44444444,3,11,552,Low
2,9,4.5,0.003908806,0.002674446,0.005760345,0.003085899,53.38983051,3,11,552,Low
1,4,4,0.004524905,0.00082271,0.000617033,0.001234065,48.38709677,3,11,552,Low
6,12,2,0.014386005,0.001438601,0.003904773,0.009248146,40.64665127,6,16,0,High
1,32,32,0.025852199,0.006155286,0.008822576,0.011695043,46.1452514,6,16,0,High
1,5,5,0.004102278,0.001435797,0.001435797,0.001846025,60.75949367,6,16,0,High
2,11,5.5,0.005126302,0.000615156,0.001640417,0.002870729,42.5,6,16,0,High
4,9,2.2,0.003689954,0.002254972,0.001229985,0.000614992,62.06896552,6,16,0,High
6,22,3.6,0.009628109,0.002458241,0.004711628,0.005121335,46.49350649,6,16,0,High
5,18,3.6,0.006552329,0.001638082,0.003276164,0.003071404,44.140625,6,16,0,High
6,21,3.5,0.019432013,0.003886403,0.00409095,0.007568258,49.54627949,6,16,0,High
1,9,9,0.003067434,0.001226974,0.002249452,0.001226974,46.21212121,6,16,0,High
8,30,4.2,0.035510856,0.004489878,0.011224696,0.019388111,45.16728625,6,16,0,High
5,31,6.2,0.02771116,0.003667654,0.005093963,0.013040546,39.23766816,7,9,127,High
4,8,2,0.005906614,0.00224044,0.003869851,0.002647793,51.61290323,7,9,127,High
5,21,4.2,0.011805366,0.002238949,0.004884979,0.003460194,45.64643799,7,9,127,Low
5,22,4.4,0.018498153,0.005691739,0.007317951,0.010367097,53.58166189,7,9,127,Low
5,22,4.4,0.01380921,0.004061532,0.008935371,0.006498452,54.83271375,7,9,127,High
5,17,3.4,0.009740596,0.003449794,0.005073227,0.003855652,58.01526718,7,9,127,Low
3,28,9.3,0.012369411,0.003852768,0.005677763,0.004055545,46.47887324,7,9,127,Low
10,23,2.3,0.00932127,0.003242181,0.004255362,0.005065907,43.33333333,7,9,127,High
6,29,4.8,0.022058704,0.004654589,0.008297311,0.009309178,44.01650619,7,9,127,High
1,11,11,0.008090779,0.001415886,0.00384312,0.004045389,51.8115942,7,9,127,High
2,6,3,0.002628886,0.000404444,0.00202222,0.000808888,52.84552846,2,10,0,High
3,10,3.3,0.005054048,0.000808648,0.00101081,0.001415133,41.91616766,2,10,0,Low
3,8,2.6,0.004446106,0.00141467,0.002627245,0.002020957,46.63212435,2,10,0,High
3,16,5.3,0.009693073,0.001009695,0.005250414,0.008481439,46.55581948,2,10,0,High
12,20,1.6,0.013519349,0.003228501,0.003632064,0.006255221,43.15068493,2,10,0,Low
4,5,1.6,0.004639445,0.00121029,0.00282401,0.00282401,54.97076023,2,10,0,High
5,15,3,0.007257508,0.002217572,0.002620767,0.005644729,53.62776025,2,10,0,High
1,6,6,0.007052954,0.001410591,0.001612104,0.002216643,47.03389831,2,10,256,High
1,6,6,0.005439282,0.00040291,0.002417459,0.002014549,50.30674847,2,10,256,Low
5,27,5.4,0.010869456,0.005032155,0.003824438,0.005434728,48.45995893,2,10,256,Low
7,26,5.2,0.009051558,0.002614894,0.004827497,0.003218332,38.1773399,2,10,256,Low
5,11,2.2,0.004021426,0.000804285,0.003820355,0.001206428,52.70935961,2,10,256,Low
1,4,4,0.00361836,0.00140714,0.00060306,0.00160816,56.71641791,2,10,256,High
3,11,3.6,0.006028345,0.001205669,0.001607559,0.003817952,41.55251142,2,10,256,High
4,11,2.7,0.007230789,0.001205131,0.004017105,0.003414539,48.9539749,2,10,256,High
2,25,12.5,0.016652255,0.004413851,0.008225813,0.008025183,51.72413793,2,10,256,High
1,9,9,0.004011119,0.002406671,0.002005559,0.002607227,52.11267606,2,11,0,High
1,16,16,0.008819968,0.001403177,0.004009077,0.0026059,49.65753425,2,11,0,High
4,15,3.7,0.006411798,0.001803318,0.003205899,0.001602949,54.16666667,2,11,0,High
3,16,5.3,0.012014105,0.002402821,0.004204937,0.003203761,51.21293801,2,11,0,Low
1,5,5,0.003402886,0.002201867,0.003402886,0.002001697,55,2,11,0,Low
8,21,2.6,0.007202896,0.002000804,0.002400965,0.004001609,43.60902256,2,11,0,High
5,36,9,0.019578464,0.003995605,0.007192089,0.009989012,49.28571429,2,11,0,Low
1,6,6,0.003195411,0.001597706,0.002196845,0.001997132,44.55958549,2,11,0,Low
5,14,2.8,0.008382631,0.001796278,0.003592556,0.004191316,45.60906516,8,7,0,Low
3,7,2.3,0.003790947,0.001995235,0.001995235,0.001197141,55.74712644,8,7,0,Low
4,28,7,0.025303896,0.003387136,0.003984865,0.007571244,47.38186462,8,7,0,Low
5,14,2.8,0.004580934,0.001593368,0.002190882,0.002987566,50.5,8,7,0,Low
3,9,3,0.003982422,0.000398242,0.002389453,0.002389453,45.83333333,8,7,0,Low
3,11,3.6,0.005971171,0.000398078,0.005175015,0.003980781,50.21276596,8,7,0,Low
5,10,2,0.006565322,0.00238739,0.003581085,0.002188441,45.45454545,8,7,0,Low
5,28,5.6,0.022051155,0.004767817,0.011720884,0.009535634,56,8,7,0,Low
3,10,3.3,0.006354792,0.000397175,0.00218446,0.003971745,37.61904762,5,14,1447,Low
3,10,3.3,0.00575703,0.000198518,0.000992591,0.003573329,31.30841121,5,14,1447,Low
1,9,9,0.006350328,0.002778268,0.002182925,0.001389134,58.03108808,5,14,1447,Low
8,13,2.1,0.007338241,0.001784978,0.00237997,0.003569955,51.49700599,2,13,0,Low
1,6,6,0.003172633,0.001388027,0.001388027,0.001189737,63.15789474,2,4,0,Low
1,10,10,0.007333732,0.000991045,0.001189254,0.003765971,44.84304933,2,4,0,Low
1,1,1,0.002179962,0.001387248,0.000792713,0.00118907,63.95348837,2,4,0,Low
4,22,5.5,0.021573607,0.003760537,0.006927305,0.010094073,39.50617284,2,4,0,Low
1,10,10,0.002967976,0.00118719,0.00158292,0.00118719,50.31055901,2,4,0,Low
4,7,1.7,0.00593365,0.000791153,0.002175672,0.00237346,57.14285714,2,4,0,Low
1,6,6,0.002372756,0.000988648,0.001977297,0.001779567,43.60465116,2,4,0,Low
3,6,2,0.003755913,0.000593039,0.001779117,0.001383757,51.44927536,2,4,0,Low
1,10,10,0.005138289,0.000988133,0.002766771,0.001383386,42.07317073,2,4.1,13,Low
4,13,3.2,0.008493592,0.001185152,0.001382678,0.004543084,47.2027972,2,4.1,13,Low
3,6,2,0.003357096,0.000987381,0.001777286,0.002172239,35.71428571,2,4.1,13,Low
3,8,2.6,0.003948597,0.00039486,0.000987149,0.001974299,36.76470588,2,4.1,13,Low
2,12,6,0.003946493,0.001578597,0.00295987,0.001775922,44.40559441,2,4.1,13,Low
3,5,1.6,0.003945536,0.000197277,0.002564598,0.000789107,51.51515152,2,4.1,13,Low
4,7,1.7,0.002761379,0.000394483,0.00138069,0.000788966,50.94339623,2,4.1,13,Low
4,24,6,0.00946044,0.002759295,0.002759295,0.00551859,46.86774942,2,4.1,13,Low
4,7,1.7,0.004531904,0.000788157,0.00275855,0.001379275,55.12820513,2,4.1,13,Low
3,10,3.3,0.002954867,0.000787965,0.000787965,0.001181947,48.90510949,2,3.7,0,Low
1,7,7,0.005513102,0.001575172,0.003347241,0.002362758,58.67158672,2,3.7,0,Low
1,10,10,0.005905175,0.000393678,0.001377874,0.003149427,48.10126582,2,3.7,0,Low
1,6,6,0.003345403,0.000590365,0.000393577,0.001771096,47.22222222,2,3.7,0,Low
1,10,10,0.002951054,0.001967369,0.001573895,0.000786948,49.33333333,2,3.7,0,Low
1,11,11,0.002557001,0.000590077,0.002753694,0.000983462,41.40625,2,3.7,0,Low
1,6,6,0.00412929,0.00137643,0.003342759,0.000589899,62.42424242,2,3.7,0,Low
2,14,7,0.015718328,0.001571833,0.001768312,0.005894373,45.08009153,2,3.7,0,Low
1,6,6,0.003142875,0.001375008,0.001178578,0.002357156,48.20143885,2,3.7,0,Low
3,36,18,0.028631662,0.004118253,0.005098789,0.014708045,41.75257732,2,5,0,Low
1,15,15,0.005880716,0.000980119,0.003136382,0.002156262,53.25203252,2,5,0,Low
1,2,2,0.002939678,0.002351742,0.000979893,0.002351742,55.73770492,2,5,0,Low
4,19,4.7,0.008225359,0.002937628,0.002741786,0.004700205,51.25628141,2,5,0,Low
7,23,3.2,0.021324047,0.003325769,0.004303936,0.007042805,46.79054054,2,5,0,Low
4,12,3,0.012120857,0.001172986,0.00254147,0.005669433,37.21518987,2,5,0,Low
3,8,2.6,0.004299688,0.001563523,0.001758963,0.001954404,48.82352941,2,5,0,Low
1,29,29,0.011325249,0.002733681,0.00468631,0.004491047,41.43126177,4,6,44,Low
1,9,9,0.007026529,0.001561451,0.001951814,0.003122902,39.0625,4,6,44,Low
4,15,3.7,0.012092913,0.004681127,0.003705893,0.004291033,49.00990099,4,6,44,Low
3,5,2.5,0.004874644,0.001754872,0.002534815,0.002144843,53.10734463,4,6,44,Low
6,21,3.5,0.007210255,0.003117948,0.004676922,0.002728205,48.77300613,4,6,44,Low
1,4,4,0.004481002,0.000974131,0.000974131,0.001948262,49.62406015,4,6,44,Low
6,43,7.1,0.019456616,0.003502191,0.007977212,0.007004382,44.89528796,4,6,44,Low
1,7,7,0.008167281,0.003500263,0.003305804,0.004472559,54.16666667,4,6,44,Low
1,8,8,0.002721797,0.000388828,0.001555313,0.001749727,46.42857143,4,6,44,Low
1,19,19,0.007383802,0.002331727,0.002914659,0.005440696,43.22580645,4,6,44,Low
1,19,19,0.007185359,0.002524586,0.004660773,0.004466574,53.01204819,6,10,1558,Low
3,5,1.6,0.00427017,0.001746888,0.006017057,0.003299677,48.7544484,6,10,1558,Low
3,20,6.6,0.012798858,0.004072364,0.004848052,0.007756884,51.86640472,6,10,1558,Low
5,11,2.2,0.005233501,0.001163,0.004458168,0.004458168,43.7037037,6,10,1558,Low
4,13,3.2,0.005037569,0.000193753,0.000968763,0.001162516,34.33962264,6,10,1558,Low
2,14,7,0.005035647,0.002517823,0.002517823,0.001162072,52.21238938,6,10,1558,Low
1,4,4,0.003485245,0.000580874,0.002710746,0.002129872,57.05128205,6,10,1558,Low
3,11,3.6,0.005226117,0.000967799,0.002322719,0.001548479,46.03960396,6,10,1558,Low
5,19,3.8,0.006191244,0.001934764,0.002321716,0.003676051,47.22222222,6,10,1558,Low
5,41,8.2,0.021641508,0.005410377,0.007922338,0.008115566,50.79575597,6,10,1558,Low
2,17,8.5,0.005601657,0,0.001545285,0.002317927,39.51219512,2,8,30,Low
3,9,3,0.006371382,0.001544577,0.000772289,0.00444066,42.20532319,2,8,30,Low
1,7,7,0.004825323,0.000579039,0.000772052,0.002123142,52.63157895,2,8,30,Low
4,9,2.2,0.004438218,0.001736694,0.000192966,0.001543728,42.10526316,2,8,30,Low
2,8,4,0.003279606,0.000771672,0.002507934,0.00289377,54.16666667,2,8,30,Low
4,9,2.2,0.004436061,0.000578617,0.001928722,0.001350106,50.37593985,2,8,30,Low
3,7,2.3,0.002892564,0.000964188,0.002121214,0.001928376,49.05660377,2,8,30,Low
4,6,2,0.003470221,0.00057837,0.0019279,0.00134953,41.00719424,2,8,30,Low
1,10,10,0.004625686,0.000385474,0.001156421,0.002312843,44.375,2,8,30,Low
3,18,6,0.010785201,0.003851858,0.005007415,0.004622229,51.64319249,3,11,552,Low
5,10,2,0.006930474,0.000962566,0.002887697,0.00423529,47.15447154,3,11,552,Low
3,16,5.3,0.00788903,0.001539323,0.0025014,0.003463477,43.47826087,3,11,552,Low
2,6,3,0.003847345,0.001154204,0.002308407,0.002500774,51.02040816,3,11,552,Low
5,18,3.6,0.011917714,0.001729991,0.005382193,0.004036645,55.92417062,3,11,552,Low
7,14,2,0.013445249,0.00192075,0.004033575,0.00499395,46.88221709,3,11,552,Low
4,9,2.2,0.004800648,0.000384052,0.001920259,0.002112285,44.84848485,3,11,552,Low
6,15,2.5,0.005374342,0.001727467,0.001727467,0.003646875,44.44444444,3,11,552,Low
2,9,4.5,0.003645427,0.002494239,0.005372208,0.002877968,53.38983051,3,11,552,Low
1,4,4,0.004220081,0.000767287,0.000575466,0.001150931,48.38709677,3,11,552,Low
6,12,2,0.013417596,0.00134176,0.003641919,0.008625597,40.64665127,6,16,0,High
1,32,32,0.024114602,0.005741572,0.008229586,0.010908987,46.1452514,6,16,0,High
1,5,5,0.003826631,0.001339321,0.001339321,0.001721984,60.75949367,6,16,0,High
2,11,5.5,0.004781943,0.000573833,0.001530222,0.002677888,42.5,6,16,0,High
4,9,2.2,0.003442143,0.002103532,0.001147381,0.000573691,62.06896552,6,16,0,High
6,22,3.6,0.008981927,0.002293258,0.004395411,0.004777621,46.49350649,6,16,0,High
5,18,3.6,0.006112761,0.00152819,0.003056381,0.002865357,44.140625,6,16,0,High
6,21,3.5,0.018129667,0.003625933,0.003816772,0.007061028,49.54627949,6,16,0,High
1,9,9,0.002861902,0.001144761,0.002098728,0.001144761,46.21212121,6,16,0,High
8,30,4.2,0.033135914,0.004189598,0.010473996,0.018091448,45.16728625,6,16,0,High
5,31,6.2,0.025860626,0.00342273,0.004753792,0.012169707,39.23766816,7,9,127,High
4,8,2,0.005512323,0.002090881,0.003611522,0.002471041,51.61290323,7,9,127,High
5,21,4.2,0.011017798,0.002089582,0.004559089,0.003229354,45.64643799,7,9,127,Low
5,22,4.4,0.017265586,0.005312488,0.006830342,0.009676318,53.58166189,7,9,127,Low
5,22,4.4,0.01288992,0.003791153,0.008340537,0.006065845,54.83271375,7,9,127,High
5,17,3.4,0.009092597,0.003220295,0.004735727,0.003599153,58.01526718,7,9,127,Low
3,28,9.3,0.011547104,0.003596639,0.00530031,0.003785936,46.47887324,7,9,127,Low
10,23,2.3,0.008702002,0.003026783,0.003972653,0.004729349,43.33333333,7,9,127,High
6,29,4.8,0.020594987,0.004345731,0.007746738,0.008691463,44.01650619,7,9,127,High
1,11,11,0.007554168,0.001321979,0.00358823,0.003777084,51.8115942,7,9,127,High
2,6,3,0.002454567,0.000377626,0.001888128,0.000755251,52.84552846,2,10,0,High
3,10,3.3,0.004719011,0.000755042,0.000943802,0.001321323,41.91616766,2,10,0,Low
3,8,2.6,0.00415146,0.001320919,0.002453136,0.001887027,46.63212435,2,10,0,High
3,16,5.3,0.009051173,0.000942831,0.004902719,0.007919776,46.55581948,2,10,0,High
12,20,1.6,0.012624716,0.003014858,0.003391715,0.005841287,43.15068493,2,10,0,Low
4,5,1.6,0.004332527,0.001130224,0.00263719,0.00263719,54.97076023,2,10,0,High
5,15,3,0.006777657,0.002070951,0.002447487,0.005271511,53.62776025,2,10,0,High
1,6,6,0.006586809,0.001317362,0.001505556,0.00207014,47.03389831,2,10,256,High
1,6,6,0.005079886,0.000376288,0.002257727,0.001881439,50.30674847,2,10,256,Low
5,27,5.4,0.010151826,0.00469992,0.003571939,0.005075913,48.45995893,2,10,256,Low
7,26,5.2,0.00845434,0.002442365,0.004508981,0.003005988,38.1773399,2,10,256,Low
5,11,2.2,0.003756186,0.000751237,0.003568377,0.001126856,52.70935961,2,10,256,Low
1,4,4,0.003379761,0.001314352,0.000563294,0.001502116,56.71641791,2,10,256,High
3,11,3.6,0.005630969,0.001126194,0.001501592,0.00356628,41.55251142,2,10,256,High
4,11,2.7,0.006754348,0.001125725,0.003752416,0.003189553,48.9539749,2,10,256,High
2,25,12.5,0.01555618,0.004123325,0.007684378,0.007496954,51.72413793,2,10,256,High
1,9,9,0.003747192,0.002248315,0.001873596,0.002435675,52.11267606,2,11,0,High
1,16,16,0.008239901,0.001310893,0.00374541,0.002434516,49.65753425,2,11,0,High
4,15,3.7,0.005990277,0.001684765,0.002995139,0.001497569,54.16666667,2,11,0,High
3,16,5.3,0.011224772,0.002244954,0.00392867,0.002993273,51.21293801,2,11,0,Low
1,5,5,0.003179383,0.002057248,0.003179383,0.001870225,55,2,11,0,Low
8,21,2.6,0.006730003,0.001869445,0.002243334,0.003738891,43.60902256,2,11,0,High
5,36,9,0.01829488,0.003733649,0.006720568,0.009334122,49.28571429,2,11,0,Low
1,6,6,0.002985983,0.001492991,0.002052863,0.001866239,44.55958549,2,11,0,Low
5,14,2.8,0.007833556,0.001678619,0.003357238,0.003916778,45.60906516,8,7,0,Low
3,7,2.3,0.003542707,0.001864583,0.001864583,0.00111875,55.74712644,8,7,0,Low
4,28,7,0.023649114,0.003165629,0.00372427,0.007076113,47.38186462,8,7,0,Low
